date,y,x,cate
2014-08-29 17:01:00,5.40458333333333e-06,14460,Productive_time
2014-08-29 17:02:00,4.67618055555556e-06,14520,Productive_time
2014-08-29 17:03:00,3.11076388888889e-06,14580,Productive_time
2014-08-29 17:04:00,3.07652777777778e-06,14640,Productive_time
2014-08-29 17:05:00,3.16625e-06,14700,Productive_time
2014-08-29 17:06:00,2.17930555555556e-06,14760,Productive_time
2014-08-29 17:07:00,2.01520833333333e-06,14820,Productive_time
2014-08-29 17:08:00,1.48631944444444e-06,14880,Productive_time
2014-08-29 17:09:00,0.000599416458333334,14940,Productive_time
2014-08-29 17:10:00,0.003904124375,15000,Productive_time
2014-08-29 17:11:00,0.00733476097222222,15060,Productive_time
2014-08-29 17:12:00,0.0104721286805556,15120,Productive_time
2014-08-29 17:13:00,0.0132485072916667,15180,Productive_time
2014-08-29 17:14:00,0.0141509215972222,15240,Productive_time
2014-08-29 17:15:00,0.0147290136805556,15300,Productive_time
2014-08-29 17:16:00,0.0155720153472222,15360,Productive_time
2014-08-29 17:17:00,0.0162023965972222,15420,Productive_time
2014-08-29 17:18:00,0.0159375153472222,15480,Productive_time
2014-08-29 17:19:00,0.0157286207638889,15540,Productive_time
2014-08-29 17:20:00,0.0154896503472222,15600,Productive_time
2014-08-29 17:21:00,0.0152257253472222,15660,Productive_time
2014-08-29 17:22:00,0.0117747820138889,15720,Productive_time
2014-08-29 17:23:00,0.00797473305555555,15780,Productive_time
2014-08-29 17:24:00,0.004233393125,15840,Productive_time
2014-08-29 17:25:00,0.000491971736111111,15900,Productive_time
2014-08-29 17:26:00,1.02e-06,15960,Productive_time
2014-08-29 17:27:00,0.00360481694444445,16020,Productive_time
2014-08-29 17:28:00,0.00790552770833333,16080,Productive_time
2014-08-29 17:29:00,0.0116493656944444,16140,Productive_time
2014-08-29 17:30:00,0.0162653438194444,16200,Productive_time
2014-08-29 17:31:00,0.0202292515277778,16260,Productive_time
2014-08-29 17:32:00,0.0226099039979105,16320,Productive_time
2014-08-29 17:33:00,0.0256944064284661,16380,Productive_time
2014-08-29 17:34:00,0.0283151087201327,16440,Productive_time
2014-08-29 17:35:00,0.0284838726784661,16500,Productive_time
2014-08-29 17:36:00,0.029207476875,16560,Productive_time
2014-08-29 17:37:00,0.0298608199305556,16620,Productive_time
2014-08-29 17:38:00,0.0299453500694445,16680,Productive_time
2014-08-29 17:39:00,0.0274970230555556,16740,Productive_time
2014-08-29 17:40:00,0.0240132638194445,16800,Productive_time
2014-08-29 17:41:00,0.0203114217361111,16860,Productive_time
2014-08-29 17:42:00,0.0160543348611111,16920,Productive_time
2014-08-29 17:43:00,0.0107671872916667,16980,Productive_time
2014-08-29 17:44:00,0.00684747958333333,17040,Productive_time
2014-08-29 17:45:00,0.00306856493055556,17100,Productive_time
2014-08-29 17:46:00,0.00144978951388889,17160,Productive_time
2014-08-29 17:47:00,0.00598677194444445,17220,Productive_time
2014-08-29 17:48:00,0.00970255520833333,17280,Productive_time
2014-08-29 17:49:00,0.0139097907638889,17340,Productive_time
2014-08-29 17:50:00,0.0190368290277778,17400,Productive_time
2014-08-29 17:51:00,0.0217498129861111,17460,Productive_time
2014-08-29 17:52:00,0.0246621243055556,17520,Engineer
2014-08-29 17:53:00,0.0273427880869872,17580,Engineer
2014-08-29 17:54:00,0.0282926323925427,17640,Engineer
2014-08-29 17:55:00,0.0283516330175428,17700,Engineer
2014-08-29 17:56:00,0.0289306164203205,17760,Engineer
2014-08-29 17:57:00,0.0294190182638889,17820,Engineer
2014-08-29 17:58:00,0.0281532301388889,17880,Engineer
2014-08-29 17:59:00,0.0247530955555556,17940,Engineer
